 

stn;time;rre150h0
DAV;2014081022;0.0
DAV;2014081023;0.0
DAV;2014081100;0.0
DAV;2014081101;0.4
DAV;2014081102;0.0
DAV;2014081103;0.1
DAV;2014081104;0.0
DAV;2014081105;2.7
DAV;2014081106;2.4
DAV;2014081107;0.2
DAV;2014081108;1.1
DAV;2014081109;0.0
DAV;2014081110;1.4
DAV;2014081111;1.4
DAV;2014081112;0.2
DAV;2014081113;3.7
DAV;2014081114;5.9
DAV;2014081115;1.9
DAV;2014081116;1.4
DAV;2014081117;1.5
DAV;2014081118;2.0
DAV;2014081119;0.0
DAV;2014081120;0.0
DAV;2014081121;0.0
DAV;2014081122;0.0
DAV;2014081123;0.0
DAV;2014081200;0.1
DAV;2014081201;0.0
DAV;2014081202;0.0
DAV;2014081203;0.0
DAV;2014081204;0.1
DAV;2014081205;0.0
DAV;2014081206;0.0
DAV;2014081207;0.0
DAV;2014081208;0.0
DAV;2014081209;0.0
DAV;2014081210;0.0
DAV;2014081211;0.0
DAV;2014081212;0.0
DAV;2014081213;0.0
DAV;2014081214;0.0
DAV;2014081215;0.0
DAV;2014081216;0.0
DAV;2014081217;0.0
DAV;2014081218;0.0
DAV;2014081219;0.7
DAV;2014081220;0.1
DAV;2014081221;0.0
DAV;2014081222;0.0
DAV;2014081223;0.0
DAV;2014081300;0.0
DAV;2014081301;0.0
DAV;2014081302;0.1
DAV;2014081303;0.0
DAV;2014081304;5.4
DAV;2014081305;4.4
DAV;2014081306;4.8
DAV;2014081307;4.4
DAV;2014081308;6.6
DAV;2014081309;10.1
DAV;2014081310;6.8
DAV;2014081311;0.0
DAV;2014081312;0.0
DAV;2014081313;0.1
DAV;2014081314;0.1
DAV;2014081315;0.1
DAV;2014081316;0.2
DAV;2014081317;4.3
DAV;2014081318;4.3
DAV;2014081319;1.4
DAV;2014081320;0.2
DAV;2014081321;0.1
DAV;2014081322;0.0
DAV;2014081323;0.0
DAV;2014081400;0.0
DAV;2014081401;0.1
DAV;2014081402;0.0
DAV;2014081403;0.3
DAV;2014081404;0.0
DAV;2014081405;0.1
DAV;2014081406;0.0
DAV;2014081407;0.0
DAV;2014081408;0.0
DAV;2014081409;0.0
DAV;2014081410;0.0
DAV;2014081411;0.0
DAV;2014081412;0.0
DAV;2014081413;0.0
DAV;2014081414;0.0
DAV;2014081415;0.0
DAV;2014081416;0.0
DAV;2014081417;0.0
DAV;2014081418;0.0
DAV;2014081419;0.0
DAV;2014081420;0.0
DAV;2014081421;0.0
DAV;2014081422;0.0
DAV;2014081423;0.0
DAV;2014081500;0.0
DAV;2014081501;0.0
DAV;2014081502;0.0
DAV;2014081503;0.0
DAV;2014081504;0.0
DAV;2014081505;0.0
DAV;2014081506;0.0
DAV;2014081507;0.0
DAV;2014081508;0.0
DAV;2014081509;0.0
DAV;2014081510;0.0
DAV;2014081511;0.0
DAV;2014081512;0.0
DAV;2014081513;0.0
DAV;2014081514;2.9
DAV;2014081515;0.0
DAV;2014081516;0.1
DAV;2014081517;0.0
DAV;2014081518;0.0
DAV;2014081519;0.5
DAV;2014081520;0.1
DAV;2014081521;0.0
DAV;2014081522;0.0
DAV;2014081523;0.0
DAV;2014081600;0.0
DAV;2014081601;0.0
DAV;2014081602;0.0
DAV;2014081603;0.0
DAV;2014081604;0.0
DAV;2014081605;0.0
DAV;2014081606;0.0
DAV;2014081607;0.1
DAV;2014081608;0.2
DAV;2014081609;0.4
DAV;2014081610;0.0
DAV;2014081611;0.0
DAV;2014081612;0.0
DAV;2014081613;0.0
DAV;2014081614;0.0
DAV;2014081615;0.0
DAV;2014081616;0.0
DAV;2014081617;0.0
DAV;2014081618;0.0
DAV;2014081619;0.0
DAV;2014081620;0.0
DAV;2014081621;0.0
DAV;2014081622;0.0
DAV;2014081623;0.0
DAV;2014081700;0.0
DAV;2014081701;0.0
DAV;2014081702;0.0
DAV;2014081703;0.0
DAV;2014081704;0.0
DAV;2014081705;0.0
DAV;2014081706;0.0
DAV;2014081707;0.0
DAV;2014081708;0.0
DAV;2014081709;0.0
DAV;2014081710;0.0
DAV;2014081711;0.0
DAV;2014081712;0.0
DAV;2014081713;0.0
DAV;2014081714;0.0
DAV;2014081715;0.0
DAV;2014081716;0.0
DAV;2014081717;0.0
DAV;2014081718;0.0
DAV;2014081719;0.0
DAV;2014081720;0.0
DAV;2014081721;0.0
DAV;2014081722;0.0
DAV;2014081723;0.0
DAV;2014081800;0.0
DAV;2014081801;0.0
DAV;2014081802;0.0
DAV;2014081803;0.0
DAV;2014081804;0.0
DAV;2014081805;0.0
DAV;2014081806;0.0
DAV;2014081807;0.0
DAV;2014081808;0.0
DAV;2014081809;0.0
DAV;2014081810;0.0
DAV;2014081811;0.0
DAV;2014081812;0.0
DAV;2014081813;0.0
DAV;2014081814;0.0
DAV;2014081815;0.0
DAV;2014081816;0.0
DAV;2014081817;0.0
DAV;2014081818;0.0
DAV;2014081819;0.0
DAV;2014081820;0.0
DAV;2014081821;0.0
DAV;2014081822;0.0
DAV;2014081823;0.0
DAV;2014081900;0.0
DAV;2014081901;0.0
DAV;2014081902;0.0
DAV;2014081903;0.0
DAV;2014081904;0.0
DAV;2014081905;0.0
DAV;2014081906;0.0
DAV;2014081907;0.0
DAV;2014081908;0.0
DAV;2014081909;0.0
DAV;2014081910;0.0
DAV;2014081911;0.0
DAV;2014081912;0.0
DAV;2014081913;0.0
DAV;2014081914;0.0
DAV;2014081915;0.0
DAV;2014081916;0.0
DAV;2014081917;0.0
DAV;2014081918;0.0
DAV;2014081919;0.0
DAV;2014081920;0.0
DAV;2014081921;0.0
DAV;2014081922;0.0
DAV;2014081923;0.0
DAV;2014082000;0.0
DAV;2014082001;0.0
DAV;2014082002;0.0
DAV;2014082003;0.0
DAV;2014082004;0.0
DAV;2014082005;0.0
DAV;2014082006;0.0
DAV;2014082007;0.0
DAV;2014082008;0.0
DAV;2014082009;0.0
DAV;2014082010;0.0
DAV;2014082011;0.0
DAV;2014082012;0.0
DAV;2014082013;0.0
DAV;2014082014;0.0
DAV;2014082015;0.0
DAV;2014082016;1.4
DAV;2014082017;3.4
DAV;2014082018;1.2
DAV;2014082019;0.1
DAV;2014082020;0.0
DAV;2014082021;0.0
DAV;2014082022;0.0
DAV;2014082023;0.0
DAV;2014082100;0.1
DAV;2014082101;1.0
DAV;2014082102;0.1
DAV;2014082103;0.1
DAV;2014082104;0.0
DAV;2014082105;0.0
DAV;2014082106;0.0
DAV;2014082107;0.0
DAV;2014082108;0.0
DAV;2014082109;0.0
DAV;2014082110;0.0
DAV;2014082111;0.0
DAV;2014082112;0.0
DAV;2014082113;0.0
DAV;2014082114;0.0
DAV;2014082115;0.0
DAV;2014082116;0.0
DAV;2014082117;0.0
DAV;2014082118;0.0
DAV;2014082119;0.0
DAV;2014082120;0.0
DAV;2014082121;0.0
DAV;2014082122;0.0
DAV;2014082123;0.0
DAV;2014082200;0.0
DAV;2014082201;0.0
DAV;2014082202;0.0
DAV;2014082203;0.0
DAV;2014082204;0.0
DAV;2014082205;0.0
DAV;2014082206;0.0
DAV;2014082207;0.0
DAV;2014082208;0.0
DAV;2014082209;0.0
DAV;2014082210;0.0
DAV;2014082211;0.0
DAV;2014082212;0.0
DAV;2014082213;0.0
DAV;2014082214;0.0
DAV;2014082215;0.0
DAV;2014082216;0.0
DAV;2014082217;0.0
DAV;2014082218;0.0
DAV;2014082219;0.0
DAV;2014082220;0.0
DAV;2014082221;0.0
DAV;2014082222;0.0
DAV;2014082223;0.0
DAV;2014082300;0.0
DAV;2014082301;0.0
DAV;2014082302;0.0
DAV;2014082303;0.0
DAV;2014082304;0.0
DAV;2014082305;0.0
DAV;2014082306;0.0
DAV;2014082307;0.0
DAV;2014082308;0.0
DAV;2014082309;0.0
DAV;2014082310;0.0
DAV;2014082311;0.0
DAV;2014082312;0.0
DAV;2014082313;0.0
DAV;2014082314;0.0
DAV;2014082315;0.0
DAV;2014082316;0.0
DAV;2014082317;0.0
DAV;2014082318;0.0
DAV;2014082319;0.0
DAV;2014082320;0.0
DAV;2014082321;0.0
DAV;2014082322;0.0
DAV;2014082323;0.0
DAV;2014082400;0.0
DAV;2014082401;0.0
DAV;2014082402;0.0
DAV;2014082403;0.0
DAV;2014082404;0.0
DAV;2014082405;1.3
DAV;2014082406;0.1
DAV;2014082407;0.2
DAV;2014082408;0.0
DAV;2014082409;0.0
DAV;2014082410;0.0
DAV;2014082411;0.0
DAV;2014082412;0.0
DAV;2014082413;0.0
DAV;2014082414;0.0
DAV;2014082415;0.0
DAV;2014082416;0.0
DAV;2014082417;0.0
DAV;2014082418;0.0
DAV;2014082419;0.0
DAV;2014082420;0.0
DAV;2014082421;0.0
DAV;2014082422;0.0
DAV;2014082423;0.0
DAV;2014082500;0.0
DAV;2014082501;0.0
DAV;2014082502;0.0
DAV;2014082503;0.0
DAV;2014082504;0.0
DAV;2014082505;0.0
DAV;2014082506;0.0
DAV;2014082507;0.0
DAV;2014082508;0.0
DAV;2014082509;0.0
DAV;2014082510;0.0
DAV;2014082511;0.0
DAV;2014082512;0.0
DAV;2014082513;0.0
DAV;2014082514;0.0
DAV;2014082515;0.0
DAV;2014082516;0.0
DAV;2014082517;0.0
DAV;2014082518;0.0
DAV;2014082519;0.0
DAV;2014082520;0.0
DAV;2014082521;0.0
DAV;2014082522;0.0
DAV;2014082523;0.0
DAV;2014082600;0.0
DAV;2014082601;0.0
DAV;2014082602;0.1
DAV;2014082603;0.3
DAV;2014082604;0.8
DAV;2014082605;0.0
DAV;2014082606;0.0
DAV;2014082607;0.0
DAV;2014082608;0.3
DAV;2014082609;0.9
DAV;2014082610;0.0
DAV;2014082611;0.1
DAV;2014082612;0.0
DAV;2014082613;0.0
DAV;2014082614;0.0
DAV;2014082615;0.6
DAV;2014082616;0.0
DAV;2014082617;0.0
DAV;2014082618;0.0
DAV;2014082619;0.0
DAV;2014082620;0.0
DAV;2014082621;0.0
DAV;2014082622;0.0
DAV;2014082623;0.0
DAV;2014082700;0.0
DAV;2014082701;0.0
DAV;2014082702;1.9
DAV;2014082703;0.5
DAV;2014082704;0.2
DAV;2014082705;0.4
DAV;2014082706;0.5
DAV;2014082707;1.8
DAV;2014082708;1.9
DAV;2014082709;0.7
DAV;2014082710;0.0
DAV;2014082711;0.0
DAV;2014082712;0.0
DAV;2014082713;0.0
DAV;2014082714;0.0
DAV;2014082715;0.0
DAV;2014082716;0.0
DAV;2014082717;0.0
DAV;2014082718;0.0
DAV;2014082719;0.0
DAV;2014082720;0.0
DAV;2014082721;0.0
DAV;2014082722;0.0
DAV;2014082723;0.0
DAV;2014082800;0.0
DAV;2014082801;0.0
DAV;2014082802;0.0
DAV;2014082803;0.0
DAV;2014082804;0.0
DAV;2014082805;0.0
DAV;2014082806;0.0
DAV;2014082807;0.0
DAV;2014082808;0.0
DAV;2014082809;0.0
DAV;2014082810;0.0
DAV;2014082811;0.0
DAV;2014082812;0.0
DAV;2014082813;0.0
DAV;2014082814;0.0
DAV;2014082815;0.0
DAV;2014082816;0.0
DAV;2014082817;0.0
DAV;2014082818;0.0
DAV;2014082819;0.0
DAV;2014082820;0.0
DAV;2014082821;0.0
DAV;2014082822;0.0
DAV;2014082823;0.0
DAV;2014082900;0.0
DAV;2014082901;0.0
DAV;2014082902;0.0
DAV;2014082903;0.0
DAV;2014082904;0.0
DAV;2014082905;0.0
DAV;2014082906;0.0
DAV;2014082907;0.0
DAV;2014082908;0.0
DAV;2014082909;0.0
DAV;2014082910;0.0
DAV;2014082911;0.0
DAV;2014082912;0.0
DAV;2014082913;0.0
DAV;2014082914;0.0
DAV;2014082915;0.0
DAV;2014082916;0.0
DAV;2014082917;2.3
DAV;2014082918;2.2
DAV;2014082919;0.4
DAV;2014082920;0.0
DAV;2014082921;0.0
DAV;2014082922;0.3
DAV;2014082923;0.4
DAV;2014083000;0.5
DAV;2014083001;1.1
DAV;2014083002;0.8
DAV;2014083003;0.1
DAV;2014083004;0.2
DAV;2014083005;0.0
DAV;2014083006;0.0
DAV;2014083007;0.0
DAV;2014083008;0.0
DAV;2014083009;0.0
DAV;2014083010;0.0
DAV;2014083011;0.0
DAV;2014083012;0.0
DAV;2014083013;0.0
DAV;2014083014;0.0
DAV;2014083015;0.0
DAV;2014083016;0.0
DAV;2014083017;0.0
DAV;2014083018;0.0
DAV;2014083019;0.0
DAV;2014083020;0.0
DAV;2014083021;0.1
DAV;2014083022;0.0
DAV;2014083023;0.0
DAV;2014083100;0.0
DAV;2014083101;0.0
DAV;2014083102;0.0
DAV;2014083103;0.0
DAV;2014083104;0.0
DAV;2014083105;0.0
DAV;2014083106;0.0
DAV;2014083107;0.0
DAV;2014083108;0.0
DAV;2014083109;0.0
DAV;2014083110;0.0
DAV;2014083111;0.0
DAV;2014083112;0.0
DAV;2014083113;0.0
DAV;2014083114;2.3
DAV;2014083115;2.0
DAV;2014083116;2.3
DAV;2014083117;3.2
DAV;2014083118;2.9
DAV;2014083119;1.4
DAV;2014083120;0.0
DAV;2014083121;0.0
DAV;2014083122;0.3
DAV;2014083123;0.0
DAV;2014090100;0.2
DAV;2014090101;1.4
DAV;2014090102;2.2
DAV;2014090103;4.8
DAV;2014090104;0.6
DAV;2014090105;0.3
DAV;2014090106;0.5
DAV;2014090107;0.0
DAV;2014090108;0.1
DAV;2014090109;0.0
DAV;2014090110;0.0
DAV;2014090111;0.3
DAV;2014090112;0.0
DAV;2014090113;0.0
DAV;2014090114;0.1
DAV;2014090115;0.4
DAV;2014090116;0.0
DAV;2014090117;0.0
DAV;2014090118;0.1
DAV;2014090119;0.0
DAV;2014090120;0.0
DAV;2014090121;0.0
DAV;2014090122;0.0
DAV;2014090123;0.0
DAV;2014090200;0.0
DAV;2014090201;0.0
DAV;2014090202;0.0
DAV;2014090203;0.0
DAV;2014090204;0.0
DAV;2014090205;0.0
DAV;2014090206;0.0
DAV;2014090207;0.0
DAV;2014090208;0.0
DAV;2014090209;0.0
DAV;2014090210;0.0
DAV;2014090211;0.0
DAV;2014090212;0.0
DAV;2014090213;0.0
DAV;2014090214;0.0
DAV;2014090215;0.0
DAV;2014090216;0.2
DAV;2014090217;0.0
DAV;2014090218;0.0
DAV;2014090219;0.0
DAV;2014090220;0.0
DAV;2014090221;0.0
DAV;2014090222;0.0
DAV;2014090223;0.0
DAV;2014090300;0.0
DAV;2014090301;0.0
DAV;2014090302;0.0
DAV;2014090303;0.0
DAV;2014090304;0.0
DAV;2014090305;0.0
DAV;2014090306;0.0
DAV;2014090307;0.0
DAV;2014090308;0.0
DAV;2014090309;0.0
DAV;2014090310;0.0
DAV;2014090311;0.0
DAV;2014090312;0.0
DAV;2014090313;0.0
DAV;2014090314;0.0
DAV;2014090315;0.0
DAV;2014090316;0.0
DAV;2014090317;0.0
DAV;2014090318;0.0
DAV;2014090319;0.0
DAV;2014090320;0.0
DAV;2014090321;0.0
DAV;2014090322;0.0
DAV;2014090323;0.0
DAV;2014090400;0.0
DAV;2014090401;0.0
DAV;2014090402;0.0
DAV;2014090403;0.0
DAV;2014090404;0.0
DAV;2014090405;0.0
DAV;2014090406;0.0
DAV;2014090407;0.0
DAV;2014090408;0.0
DAV;2014090409;0.0
DAV;2014090410;0.0
DAV;2014090411;0.0
DAV;2014090412;0.0
DAV;2014090413;0.0
DAV;2014090414;0.0
DAV;2014090415;0.0
DAV;2014090416;0.0
DAV;2014090417;0.0
DAV;2014090418;0.0
DAV;2014090419;0.0
DAV;2014090420;0.0
DAV;2014090421;0.0
DAV;2014090422;0.0
DAV;2014090423;0.0
DAV;2014090500;0.0
DAV;2014090501;0.0
DAV;2014090502;0.0
DAV;2014090503;0.0
DAV;2014090504;0.0
DAV;2014090505;0.0
DAV;2014090506;0.0
DAV;2014090507;0.0
DAV;2014090508;0.0
DAV;2014090509;0.0
DAV;2014090510;0.0
DAV;2014090511;0.5
DAV;2014090512;0.0
DAV;2014090513;1.7
DAV;2014090514;3.9
DAV;2014090515;3.7
DAV;2014090516;1.5
DAV;2014090517;1.0
DAV;2014090518;0.3
DAV;2014090519;0.3
DAV;2014090520;0.1
DAV;2014090521;0.0
DAV;2014090522;0.0
DAV;2014090523;0.0
DAV;2014090600;0.0
DAV;2014090601;0.0
DAV;2014090602;0.0
DAV;2014090603;0.0
DAV;2014090604;0.3
DAV;2014090605;0.0
DAV;2014090606;0.0
DAV;2014090607;0.0
DAV;2014090608;0.0
DAV;2014090609;0.0
DAV;2014090610;0.0
DAV;2014090611;0.0
DAV;2014090612;0.0
DAV;2014090613;0.0
DAV;2014090614;0.0
DAV;2014090615;0.0
DAV;2014090616;0.0
DAV;2014090617;0.0
DAV;2014090618;0.0
DAV;2014090619;0.0
DAV;2014090620;0.0
DAV;2014090621;0.0
DAV;2014090622;0.0
DAV;2014090623;0.0
DAV;2014090700;0.0
DAV;2014090701;0.0
DAV;2014090702;0.0
DAV;2014090703;0.0
DAV;2014090704;0.1
DAV;2014090705;0.0
DAV;2014090706;0.0
DAV;2014090707;0.0
DAV;2014090708;0.0
DAV;2014090709;0.0
DAV;2014090710;0.0
DAV;2014090711;0.0
DAV;2014090712;0.0
DAV;2014090713;0.0
DAV;2014090714;0.0
DAV;2014090715;0.0
DAV;2014090716;0.0
DAV;2014090717;0.0
DAV;2014090718;0.0
DAV;2014090719;0.0
DAV;2014090720;0.0
DAV;2014090721;0.0
DAV;2014090722;0.0
DAV;2014090723;0.0
DAV;2014090800;0.0
DAV;2014090801;0.0
DAV;2014090802;0.0
DAV;2014090803;0.0
DAV;2014090804;0.0
DAV;2014090805;0.0
DAV;2014090806;0.0
DAV;2014090807;0.0
DAV;2014090808;0.0
DAV;2014090809;0.0
DAV;2014090810;0.1
DAV;2014090811;0.5
DAV;2014090812;0.1
DAV;2014090813;0.0
DAV;2014090814;0.0
DAV;2014090815;0.0
DAV;2014090816;0.0
DAV;2014090817;0.0
DAV;2014090818;0.0
DAV;2014090819;0.0
DAV;2014090820;0.0
DAV;2014090821;0.0
DAV;2014090822;0.1
DAV;2014090823;0.0
DAV;2014090900;0.0
DAV;2014090901;0.0
DAV;2014090902;0.0
DAV;2014090903;0.0
DAV;2014090904;0.0
DAV;2014090905;0.0
DAV;2014090906;0.0
DAV;2014090907;0.0
DAV;2014090908;0.0
DAV;2014090909;0.0
DAV;2014090910;0.0
DAV;2014090911;0.0
DAV;2014090912;0.0
DAV;2014090913;0.0
DAV;2014090914;0.0
DAV;2014090915;1.8
DAV;2014090916;0.0
DAV;2014090917;0.0
DAV;2014090918;0.0
DAV;2014090919;0.0
DAV;2014090920;0.0
DAV;2014090921;0.0
DAV;2014090922;0.0
DAV;2014090923;0.0
DAV;2014091000;0.0
DAV;2014091001;0.0
DAV;2014091002;0.0
DAV;2014091003;0.0
DAV;2014091004;0.0
DAV;2014091005;0.0
DAV;2014091006;0.0
DAV;2014091007;0.0
DAV;2014091008;0.0
DAV;2014091009;0.0
DAV;2014091010;0.0
DAV;2014091011;0.0
DAV;2014091012;0.0
DAV;2014091013;0.2
DAV;2014091014;0.5
DAV;2014091015;0.8
DAV;2014091016;1.1
DAV;2014091017;0.0
DAV;2014091018;0.0
DAV;2014091019;0.0
DAV;2014091020;0.0
DAV;2014091021;0.0
DAV;2014091022;0.0
DAV;2014091023;1.3
DAV;2014091100;0.7
DAV;2014091101;0.0
DAV;2014091102;0.0
DAV;2014091103;0.0
DAV;2014091104;0.0
DAV;2014091105;0.0
DAV;2014091106;0.0
DAV;2014091107;0.0
DAV;2014091108;0.0
DAV;2014091109;0.0
DAV;2014091110;0.0
DAV;2014091111;0.0
DAV;2014091112;0.0
DAV;2014091113;0.0
DAV;2014091114;0.0
DAV;2014091115;0.1
DAV;2014091116;0.0
DAV;2014091117;0.0
DAV;2014091118;0.0
DAV;2014091119;0.0
DAV;2014091120;0.0
DAV;2014091121;0.0
DAV;2014091122;1.7
DAV;2014091123;3.2
DAV;2014091200;1.5
DAV;2014091201;1.1
DAV;2014091202;0.2
DAV;2014091203;0.2
DAV;2014091204;0.0
DAV;2014091205;0.0
DAV;2014091206;0.0
DAV;2014091207;0.2
DAV;2014091208;0.0
DAV;2014091209;0.0
DAV;2014091210;0.0
DAV;2014091211;0.0
DAV;2014091212;0.0
DAV;2014091213;0.0
DAV;2014091214;0.1
DAV;2014091215;0.4
DAV;2014091216;0.2
DAV;2014091217;0.2
DAV;2014091218;0.4
DAV;2014091219;0.5
DAV;2014091220;1.0
DAV;2014091221;1.1
DAV;2014091222;0.6
DAV;2014091223;0.3
DAV;2014091300;0.3
DAV;2014091301;0.0
DAV;2014091302;0.1
DAV;2014091303;0.1
DAV;2014091304;0.2
DAV;2014091305;0.1
DAV;2014091306;0.0
DAV;2014091307;0.2
DAV;2014091308;0.0
DAV;2014091309;0.0
DAV;2014091310;0.1
DAV;2014091311;0.0
DAV;2014091312;0.0
DAV;2014091313;0.0
DAV;2014091314;0.0
DAV;2014091315;0.0
DAV;2014091316;0.0
DAV;2014091317;0.0
DAV;2014091318;0.0
DAV;2014091319;0.0
DAV;2014091320;0.0
DAV;2014091321;0.0
DAV;2014091322;0.0
DAV;2014091323;0.0
DAV;2014091400;0.0
DAV;2014091401;0.0
DAV;2014091402;0.0
DAV;2014091403;0.0
DAV;2014091404;0.0
DAV;2014091405;0.0
DAV;2014091406;0.0
DAV;2014091407;0.0
DAV;2014091408;0.0
DAV;2014091409;0.0
DAV;2014091410;0.0
DAV;2014091411;0.0
DAV;2014091412;0.0
DAV;2014091413;0.0
DAV;2014091414;0.0
DAV;2014091415;0.0
DAV;2014091416;0.0
DAV;2014091417;0.0
DAV;2014091418;0.0
DAV;2014091419;0.0
DAV;2014091420;0.0
DAV;2014091421;0.0
DAV;2014091422;0.0
DAV;2014091423;0.0
DAV;2014091500;0.0
DAV;2014091501;0.0
DAV;2014091502;0.0
DAV;2014091503;0.0
DAV;2014091504;0.0
DAV;2014091505;0.0
DAV;2014091506;0.0
DAV;2014091507;0.0
DAV;2014091508;0.0
DAV;2014091509;0.0
DAV;2014091510;0.0
DAV;2014091511;0.0
DAV;2014091512;0.0
DAV;2014091513;0.0
DAV;2014091514;0.0
DAV;2014091515;0.0
DAV;2014091516;0.0
DAV;2014091517;0.0
DAV;2014091518;0.8
DAV;2014091519;0.6
DAV;2014091520;1.2
DAV;2014091521;0.2
DAV;2014091522;0.0
DAV;2014091523;0.0
DAV;2014091600;0.0
DAV;2014091601;0.0
DAV;2014091602;0.0
DAV;2014091603;0.0
DAV;2014091604;0.0
DAV;2014091605;0.0
DAV;2014091606;0.0
DAV;2014091607;0.0
DAV;2014091608;0.0
DAV;2014091609;0.0
DAV;2014091610;0.0
DAV;2014091611;0.0
DAV;2014091612;0.0
DAV;2014091613;0.0
DAV;2014091614;0.0
DAV;2014091615;0.0
DAV;2014091616;0.1
DAV;2014091617;0.0
DAV;2014091618;2.2
DAV;2014091619;0.0
DAV;2014091620;0.0
DAV;2014091621;0.1
DAV;2014091622;0.0
DAV;2014091623;0.0
DAV;2014091700;0.0
DAV;2014091701;0.0
DAV;2014091702;0.1
DAV;2014091703;0.0
DAV;2014091704;0.0
DAV;2014091705;0.0
DAV;2014091706;0.0
DAV;2014091707;0.0
DAV;2014091708;0.0
DAV;2014091709;0.0
DAV;2014091710;0.0
DAV;2014091711;0.0
DAV;2014091712;0.0
DAV;2014091713;0.0
DAV;2014091714;0.0
DAV;2014091715;0.0
DAV;2014091716;0.0
DAV;2014091717;0.0
DAV;2014091718;0.0
DAV;2014091719;0.0
DAV;2014091720;0.0
DAV;2014091721;0.0
DAV;2014091722;0.0
DAV;2014091723;0.0
DAV;2014091800;0.0
DAV;2014091801;0.0
DAV;2014091802;0.0
DAV;2014091803;0.0
DAV;2014091804;0.0
DAV;2014091805;0.0
DAV;2014091806;0.0
DAV;2014091807;0.0
DAV;2014091808;0.0
DAV;2014091809;0.0
DAV;2014091810;0.0
DAV;2014091811;0.0
DAV;2014091812;0.0
DAV;2014091813;0.0
DAV;2014091814;0.0
DAV;2014091815;0.0
DAV;2014091816;0.0
DAV;2014091817;0.0
DAV;2014091818;0.0
DAV;2014091819;0.0
DAV;2014091820;0.0
DAV;2014091821;0.0
DAV;2014091822;0.0
DAV;2014091823;0.0
DAV;2014091900;0.0
DAV;2014091901;0.0
DAV;2014091902;0.0
DAV;2014091903;0.0
DAV;2014091904;0.0
DAV;2014091905;0.0
DAV;2014091906;0.0
DAV;2014091907;0.0
DAV;2014091908;0.0
DAV;2014091909;0.0
DAV;2014091910;0.0
DAV;2014091911;0.0
DAV;2014091912;0.0
DAV;2014091913;0.7
DAV;2014091914;0.0
DAV;2014091915;0.0
DAV;2014091916;0.0
DAV;2014091917;0.0
DAV;2014091918;0.0
DAV;2014091919;0.0
DAV;2014091920;0.0
DAV;2014091921;0.0
DAV;2014091922;0.0
DAV;2014091923;0.0
DAV;2014092000;0.0
DAV;2014092001;0.0
DAV;2014092002;0.0
DAV;2014092003;0.0
DAV;2014092004;0.0
DAV;2014092005;0.0
DAV;2014092006;0.0
DAV;2014092007;0.0
DAV;2014092008;0.0
DAV;2014092009;0.0
DAV;2014092010;0.0
DAV;2014092011;0.0
DAV;2014092012;0.0
DAV;2014092013;0.0
DAV;2014092014;0.0
DAV;2014092015;0.0
DAV;2014092016;0.0
DAV;2014092017;0.3
DAV;2014092018;0.1
DAV;2014092019;0.0
DAV;2014092020;0.0
DAV;2014092021;1.3
DAV;2014092022;1.7
DAV;2014092023;0.1
DAV;2014092100;0.0
DAV;2014092101;0.0
DAV;2014092102;0.0
DAV;2014092103;0.0
DAV;2014092104;0.0
DAV;2014092105;0.0
DAV;2014092106;0.0
DAV;2014092107;0.1
DAV;2014092108;0.0
DAV;2014092109;0.0
DAV;2014092110;0.0
DAV;2014092111;0.0
DAV;2014092112;0.0
DAV;2014092113;0.0
DAV;2014092114;0.1
DAV;2014092115;0.0
DAV;2014092116;0.0
DAV;2014092117;0.1
DAV;2014092118;2.2
DAV;2014092119;0.0
DAV;2014092120;0.0
DAV;2014092121;0.1
DAV;2014092122;0.4
DAV;2014092123;0.3
DAV;2014092200;0.4
DAV;2014092201;0.2
DAV;2014092202;0.1
DAV;2014092203;0.1
DAV;2014092204;0.1
DAV;2014092205;0.1
DAV;2014092206;0.7
DAV;2014092207;0.3
DAV;2014092208;0.0
DAV;2014092209;0.0
DAV;2014092210;0.0
DAV;2014092211;0.0
DAV;2014092212;0.0
DAV;2014092213;0.0
DAV;2014092214;0.0
DAV;2014092215;0.0
DAV;2014092216;0.6
DAV;2014092217;0.7
DAV;2014092218;0.6
DAV;2014092219;0.0
DAV;2014092220;0.0
DAV;2014092221;0.0
DAV;2014092222;0.0
DAV;2014092223;0.0
DAV;2014092300;0.0
DAV;2014092301;0.0
DAV;2014092302;0.0
DAV;2014092303;0.0
DAV;2014092304;0.0
DAV;2014092305;0.0
DAV;2014092306;0.0
DAV;2014092307;0.0
DAV;2014092308;0.0
DAV;2014092309;0.0
DAV;2014092310;0.0
DAV;2014092311;0.0
DAV;2014092312;0.0
DAV;2014092313;0.0
DAV;2014092314;0.0
DAV;2014092315;0.0
DAV;2014092316;0.0
DAV;2014092317;0.0
DAV;2014092318;0.0
DAV;2014092319;0.0
DAV;2014092320;0.0
DAV;2014092321;0.0
DAV;2014092322;0.0
DAV;2014092323;0.0
DAV;2014092400;0.0
DAV;2014092401;0.0
DAV;2014092402;0.0
DAV;2014092403;0.0
DAV;2014092404;0.0
DAV;2014092405;0.0
DAV;2014092406;0.0
DAV;2014092407;0.0
DAV;2014092408;0.0
DAV;2014092409;0.0
DAV;2014092410;0.0
DAV;2014092411;0.0
DAV;2014092412;0.0
DAV;2014092413;0.0
DAV;2014092414;0.0
DAV;2014092415;0.0
DAV;2014092416;0.0
